HRS2006Q798,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[3].CURRENTPENSIONLOOPTYPEB.Q600_ Do not probe DK/RF ENTER lump sum amount ... 2 39000-220000. Actual Value 1 99999998. DK (Don't Know); NA (Not Ascertained) 1 99999999. RF (Refused) 18465 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q799,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[3].CURRENTPENSIONLOOPTYPEB.Q601_ Do you expect a total of less than $____ \, more than $____ \, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $30\,000\, $120\,000\, $250\,000\, $500\,000 RANDOM ENTRY POINTS: $120\,000\, $250\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X506 ... 2 0. Value of Breakpoint 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q800,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[3].CURRENTPENSIONLOOPTYPEB.Q602_ ... 1 29999. Value of Breakpoint 1 99999996. Greater than Maximum Breakpoint 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q801,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[3].CURRENTPENSIONLOOPTYPEB.Q603_ ... 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 18468 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q802,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].Q505PensionType [Now I have some questions about the most important of these plans./Now I have some questions about the next most important of these plans.] I would like to know what type of plan this is. [(] In some retirement plans\, call them Type A\, benefits are usually based on a formula involving age\, years of service and salary. In other plans\, call them Type B\, money is accumulated in an account for you.[)] Is your plan Type A or Type B? If R has multiple plans of different types\, record them as separate plans rather than combining them as \"both\". 401-K\, 403-b\, esop\, sra\, thrift/savings\, stock/profit sharing\, money purchase plans\, and Cash balance plans are all type b retirement plans Type A plans are often called 'defined benefit' plans Type B plans are often called 'defined contribution' ... 2 1. TYPE A (FORMULA) 3. BOTH A & B 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q803,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q506 For that part of your plan where money is accumulated in an account\, how much is in the account at present? If R says 'does not have an account'\, enter [-2] Do not probe dk/rf Amount: ... 99999998. DK (Don't Know); NA (Not Ascertained) 99999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q804,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q507_ Question text: Does it amount to less than $____ \, more than $____ \, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $25\,000\, $50\,000\, $100\,000\, $250\,000 RANDOM ENTRY POINTS: $50\,000\, $100\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X502 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q805,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q508_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q806,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q509_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q807,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q510 Have you begun receiving benefits from this part of your pension? ... 1. YES 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q808,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q511 How much are you receiving? Amount: PER: ... 99999998. DK (Don't Know); NA (Not Ascertained) 99999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q809,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q512 (How much are you receiving?) Amount: [AMT RECV PENSION BENEFITS- TYPE B PART] Per: ... 4. MONTH 5. Lump sum 6. YEAR 7. OTHER (SPECIFY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q810,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q513_ How much do you currently contribute\, that is\, what is the sum of any amount that you are required to contribute plus any amount that you voluntarily contribute? ... 1. PERCENT OF PAY 2. AMOUNT OF MONEY PER MONTH/YEAR 6. DOESN'T CONTRIBUTE ANYTHING 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q811,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q514_ ENTER percent of pay Do not probe DK/RF 1-100 percent Percent: ... 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q812,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q515_ Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 3%\, 6%\, 9%\, 12% RANDOM ENTRY POINTS: 6%\, 9% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X503 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q813,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q516_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q814,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q517_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q815,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q518_ PROBE if necessary: How much do you contribute? Do not probe DK/RF Amount: Per: ... 99999998. DK (Don't Know); NA (Not Ascertained) 99999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q816,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q519_ PROBE if necessary: Was that per hour\, week\, month\, or year? Amount: [CURRENTLY CONTRIBUTE- TYPE B PART- AMT] Per: ... 1. HOUR 2. WEEK 3. EVERY TWO WEEKS/BI-WEEKLY 4. MONTH 5. TWICE A MONTH 6. YEAR 7. OTHER (SPECIFY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q817,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q520_ Does it amount to less than $____ per year\, more than $____ per year\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $750\, $2\,000\, $5\,000\, $10\,000 RANDOM ENTRY POINTS: $2\,000\, $5\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X504 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q818,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q521_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q819,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q522_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q820,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q523_ If you wanted to reduce your contribution as low as possible while still having your [business/employer] contribute something to the plan\, how far could you reduce it? ENTER minimum percent of pay that R can contribute before employer/business would stop making any contribution ENTER 0 If employer/business would make contribution even if Respondent made no contribution ENTER 94 If employer would match all or part of what R put in up to a maximum ENTER 95 If Respondent could not reduce his/her contribution ENTER 96 If Respondent reported employer does not contribute If Respondent gives dollar amount\, enter dk and enter [F2] comment ... 94. Employer would match all or part of what R put in up to a maximum 95. Respondent could not reduce his/her contribution 96. Respondent reported employer does not contribute 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q821,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q524 [Now\, about the part of [her /his /your ] pension where benefits are based on a formula.] At what age do you expect to start receiving benefits from this plan? 30-94 Age 96 Answered in years 97 Receiving benefits now ... 1 67. Actual Value 96. Answered in years 1 97. Receiving Benefits Now 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q822,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q525 'Expected age to start receiving benefits' in years 0-30 years ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q823,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q526 About how much do you expect your benefits to be\, either as a percent of your pay at retirement\, or as an amount per month or year? ... 1. PERCENT OF PAY 1 2. AMOUNT PER MONTH/YEAR 3. LUMP SUM 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18468 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q824,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q527 ENTER percent of final pay at retirement Do not probe DK/RF 1-100 percent Percent: ... 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q825,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q528_ Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 20%\, 40%\, 60%\, 80% RANDOM ENTRY POINTS: 40%\, 60% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X505 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q826,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q529_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q827,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q530_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q828,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q531 PROBE if necessary [How much are you receiving?/How much do you expect to receive?] Do not probe dk/rf Amount: ... 1 484. Actual Value 99999998. DK (Don't Know); NA (Not Ascertained) 1 99999999. RF (Refused) 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q829,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q532 PROBE if necessary: Was that per month or year? Amount: [AMT- TYPE A BENEFITS EXPECTED/RECV] Per: ... 1 4. MONTH 6. YEAR 7. OTHER(SPECIFY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18468 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q830,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q533_ Do you expect a total of less than $____ per year\, more than $____ per year\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $6\,000\, $12\,000\, $24\,000\, $36\,000 RANDOM ENTRY POINTS: $12\,000\, $24\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X506 ... 1 0. Value of Breakpoint 18468 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q831,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q534_ ... 1 99999996. Greater than Maximum Breakpoint 18468 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q832,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q535_ ... 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 18468 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q833,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q536 Do not probe dk/rf ENTER lump sum amount ... 99999998. DK (Don't Know); NA (Not Ascertained) 99999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q834,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q537_ Do you expect a total of less than $____ \, more than $____ \, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $30\,000\, $120\,000\, $250\,000\, $500\,000 RANDOM ENTRY POINTS: $120\,000\, $250\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X507 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q835,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q538_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q836,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q539_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q837,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.ONLYASKONCE.Q540 ... 2. G71=97 ALREADY ASKED 5. ALL OTHERS 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q838,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.ONLYASKONCE.Q541 If you work [at this business/with this employer] [until age [30..94]\,/for [30..94] years\,] how much do you expect your pay to be? If amount per hour\, enter both dollars and cents Do not probe DK/RF Amount: Per: ... 99999999998. DK (Don't Know); NA (Not Ascertained) 99999999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q839,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.ONLYASKONCE.Q542 If you work [at this business/with this employer] [until age [30..94]\,/for [30..94] years\,] how much do you expect your pay to be? If amount per hour\, enter both dollars and cents Do not probe DK/RF Amount: Per: ... 1. HOUR 2. WEEK 3. EVERY TWO WEEKS/BI-WEEKLY 4. MONTH 5. TWICE A MONTH 6. YEAR 7. OTHER (SPECIFY) 95. LUMP SUM 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q840,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.ONLYASKONCE.Q543_ Do you expect a total of less than $____ per year\, more than $____ per year\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $30\,000\, $50\,000\, $70\,000\, $90\,000 RANDOM ENTRY POINTS: $50\,000\, $70\,000 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q841,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.ONLYASKONCE.Q544_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q842,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.ONLYASKONCE.Q545_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q843,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q546 Do you receive a quarterly report indicating how much money is in your account? ... 1 1. YES 1 5. NO 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q844,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q547 How much money is in that account at present? If R says 'does not have an account'\, enter [-2] Do not probe DK/RF ... 1 99999998. DK (Don't Know); NA (Not Ascertained) 1 99999999. RF (Refused) 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q845,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q548_ Does it amount to less than $____ \, more than $____ \, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $5\,000\, $20\,000\, $50\,000\, $150\,000 RANDOM ENTRY POINTS: $20\,000\, $50\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X503 ... 2 0. Value of Breakpoint 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q846,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q549_ ... 2 99999996. Greater than Maximum Breakpoint 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q847,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEA.Q550_ ... 1 98. DK (Don't Know); NA (Not Ascertained) 1 99. RF (Refused) 18467 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q848,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q551 How much money is in your account at present? If R says 'does not have an account'\, enter [-2] Do not probe dk/rf Amount: ... 99999998. DK (Don't Know); NA (Not Ascertained) 99999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q849,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q552_ Does it amount to less than $____ \, more than $____ \, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: $5\,000\, $20\,000\, $50\,000\, $150\,000 RANDOM ENTRY POINTS: $20\,000\, $50\,000 ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X509 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q850,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q553_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q851,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q554_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q852,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q555_ Is the money in this account invested mostly in stocks\, mostly in interest earning assets\, is it about evenly split between these\, or what? ... 1. MOSTLY OR ALL STOCK 2. MOSTLY OR ALL INTEREST EARNING 3. SPLIT 7. OTHER (SPECIFY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q853,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q556_ About what percent of this account is in stocks? Do not probe DK/RF ... 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q854,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q557_ Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 20%\, 40%\, 60%\, 80% RANDOM ENTRY POINTS: 40%\, 60% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X508 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q855,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q558_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q856,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q559_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q857,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q560_ Is any money in this account invested in the company's stock? ... 1. YES 5. NO 7. NOT APPLICABLE (E.G.\, NON-PROFIT) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q858,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q561_ About what percent of the total funds in this account is in the company's stock? Do not probe DK/RF ... 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q859,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q562_ Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 20%\, 40%\, 60%\, 80% RANDOM ENTRY POINTS: 40%\, 60% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X509 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q860,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q563_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q861,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q564_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q862,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q565_ At what age do you expect to start receiving any benefits from this plan? ENTER '96' for answer in years ENTER '97' for receiving benefits now ... 96. Answer in Years 97. Receiving Benefits Now 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q863,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q566_ 'Expected age to start receiving benefits' in years 0-40 Years ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q864,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q567_ In what form do you expect to receive benefits? (As one or more lump-sum payments\, as an amount per month or year\, or as installments\, or what?) ... 1. LUMP SUM PAYMENT(S) 2. AMOUNT PER MONTH OR YEAR 3. INSTALLMENTS 7. OTHER (SPECIFY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q865,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q568 How much are you receiving? Amount: PER: ... 99999998. DK (Don't Know); NA (Not Ascertained) 99999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q866,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q569 (How much are you receiving?) Amount: [AMT PENSION BENEFITS RECV- B ONLY] Per: ... 4. MONTH 5. Lump sum 6. YEAR 7. OTHER(SPECIFY) 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q867,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q570_ How much do you currently contribute\, that is\, what is the sum of any amount that you are required to contribute plus any amount that you voluntarily contribute? ... 1. PERCENT OF PAY 2. AMOUNT OF MONEY PER MONTH/YEAR 6. DON'T CONTRIBUTE ANYTHING 8. DK (Don't Know); NA (Not Ascertained) 9. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q868,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q571_ ENTER percent of pay 1-100 percent Percent: Do not probe DK/RF ... 998. DK (Don't Know); NA (Not Ascertained) 999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q869,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q572_ Is it less than ___ percent\, more than ___ percent\, or what? PROCEDURES: 2Up1Down\, 1Up2Down BREAKPOINTS: 3%\, 6%\, 9%\, 12% RANDOM ENTRY POINTS: 6%\, 9% ENTRY POINT ASSIGNMENT: 1 OR {NOT 1} AT X510 ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q870,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q573_ ... 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q871,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q574_ ... 98. DK (Don't Know); NA (Not Ascertained) 99. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
HRS2006Q872,Ref: SecJ.CURRENTPENSIONSAME.CURRENTPENSIONLOOP[4].CURRENTPENSIONLOOPTYPEB.Q575_ PROBE if necessary: How much do you contribute? Amount: Per: Do not probe DK/RF ... 99999998. DK (Don't Know); NA (Not Ascertained) 99999999. RF (Refused) 18469 Blank. INAP (Inapplicable); Partial Interview
